"contrast","sub","ses","task","run","muvi","start_TR","end_TR","dim4","ISC_flavour","JU","D_bins","n_bins","n_muvis","n_sub","tc_mean_unfolded"
"Scrambled","sub_02","ses_01",1,1,"S3breakfastD.avi",20,39,220,"ANOVA_M_S",65,4,6,36,9,"c(-0.61817947043113, -1.01666229214471, 1.99206369390693, -0.771595668373831, 0.153563192445583, 0.00200079077548042, -0.0518303472348023, -1.52659962697218, -0.505748836849254, 0.51759141915478, 1.35362942391106, 1.26070316446511, -0.837271194638132, -1.02237885303066, 1.73543343787982, -0.352156752260433, -0.504478333129841, 0.626753989540029, -0.434837737013806)"
"Scrambled","sub_02","ses_01",1,1,"S3breakfastD.avi",20,39,220,"ANOVA_M_S",65,5,6,36,9,"c(-0.382019546335159, 0.0974636022956767, 1.19317506963231, 1.72703644790535, 0.014874590831224, 1.75103956807461, 0.441362334446209, -0.672873784083894, -0.948463560391493, -1.95696488172559, -0.00563149498643122, 0.123910298594006, -1.49647263995117, -0.502965227413919, 0.0640838483881155, -1.01536678322796, -0.0687747513697827, 0.585677555352876, 1.05090935396502)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",35,1,6,36,9,"c(0.100326932808373, 0.0804428544264881, 0.102473950708177, 0.130174024549443, 0.605638578621683, -0.840179147448665, 0.506018648679103, 0.965482463279716, 1.35217271644382, -0.773252560567273, 0.546721573104051, -1.13379652894972, 0.87771463901345, -0.696496458073307, 1.27134252348229, -2.5533171829747, -0.541467027102869)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",35,2,6,36,9,"c(-0.20396324974973, -0.665248691808016, -0.253614913672382, -0.744771723463853, -0.16694226241725, -0.00680571234198131, 0.0955254982051224, 0.143185887275881, 0.472231709300711, -0.214474127829303, 1.06462924287569, -0.800222666711373, -0.418029224999389, -1.00863303973934, 3.22122873524505, -0.99730106946464, 0.483205609294828)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",35,3,6,36,9,"c(-0.189941481080538, -0.271850419815847, -0.551051031259511, -0.260489536799362, 0.304365536492174, 1.180736548672, -1.38381823721529, 0.202798847392594, 0.927535640539533, -0.47561568953852, 1.01647437247392, 1.147693887755, -0.345933118744318, -1.63619636992653, -1.85444577816471, 1.04269128849632, 1.14704554072306)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",35,5,6,36,9,"c(-0.261999478175529, -0.579488676807518, 1.37563499844027, 1.47474868450012, 0.438905951363215, 0.0199751604282954, -0.81528151673925, 0.245982120449959, -2.33632202574033, 1.1027551425806, -0.100228181048894, -1.06497184502361, -0.0192774798171245, -0.411420561171201, -0.820228317505798, 0.419760881088835, 1.33145514317794)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",65,1,6,36,9,"c(-1.12947049216915, 0.673780623959788, -0.269888297288381, -0.928968369333868, -1.45580712303459, -0.0133715718082778, -1.06390842673514, 0.0778421977944255, 0.197120674632238, 1.77621561477927, 0.328248283775391, 0.872622977143983, 2.08234039130425, -0.178487678195174, -1.22952822185628, 0.354344833461856, -0.0930854164303471)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",65,2,6,36,9,"c(0.320113571001209, 1.08639811727973, -0.496995360035331, -1.59601587325682, -0.521599373646944, 1.77662916067682, -1.94904857547731, 0.10196618970371, -0.0742430937415291, 0.995177290687743, 1.6255883871543, 0.0230238347743207, 0.471250567852612, -0.565854190463917, -0.326837663104843, -0.336742973114128, -0.53281001628957)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",65,3,6,36,9,"c(0.00919816388179367, -1.07989510039567, -0.251148957866089, -1.04249039178704, -0.393384634499904, 0.630134851020832, -0.951693900788232, -0.115882297381468, 0.869428906622498, -0.454817358171831, 0.428123702135621, -0.780078801204038, 2.79167874796068, -0.891701018912349, -0.441329420293335, 1.20710316659902, 0.4667543430795)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",65,4,6,36,9,"c(-1.17179630212208, -1.38652676448477, 0.0988801496728062, 0.183116507444019, 0.159199785548527, 1.99385239927872, -0.74120792611816, 0.128220569456808, 0.633737169576018, -1.38517177183613, 0.0823975706725743, -0.992697887599414, 1.88912854030922, -0.434971780056994, 0.984958533430294, -0.183268458566575, 0.142149665395126)"
"Scrambled","sub_02","ses_01",1,1,"S6cigaretteD.avi",57,74,220,"ANOVA_M_S",65,5,6,36,9,"c(-0.97376206684113, -0.858071226506765, 0.971669486167808, -0.717619026608248, 0.756319550494053, -0.314762132559256, 1.06401598891328, 1.04098616446715, -0.621072379994261, -0.465210332298276, -0.369815542619551, -0.855023772843541, 0.85141954775401, -1.75850383711972, -0.11166154405262, 2.15070796749855, 0.210383156148505)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",35,1,6,36,9,"c(0.455815946191582, -1.59457240759441, 0.217182492355082, -0.382029629454083, 1.91057370165881, 0.706265911674411, -0.906271760890098, 0.133636373563775, 0.879821843724854, 1.6222604616644, 0.0246065680204433, -0.572161563850457, 1.07160616690668, -0.503760694962075, 0.435539814961177, -0.0135088927078069, -1.69470800661734, -1.26104954686224, -0.529246777782676)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",35,2,6,36,9,"c(0.649037537551736, -0.909203081559286, 0.735902689389786, 0.713653036192314, 0.774525901573858, 0.823580119409679, -0.197440632551444, 0.984867798209476, 1.12028010938196, 0.695661689826892, -0.692680486394606, -0.845482319643246, -0.0609742058293506, -0.69276479102409, -1.67056865153795, -2.56219041232122, 0.00305177576714086, 0.596555751933467, 0.534188171624892)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",35,3,6,36,9,"c(-0.637445976003203, 0.510499656307514, -1.06853971136578, 0.255103464136645, -1.45162284756974, 1.75665837213229, -1.54122249138341, -0.0467805651365807, -0.108275009400561, -0.339221847544291, -0.186880757250129, 1.71182306642255, 0.796247679663674, -1.49162627314624, -0.506265398118, 0.833574612677905, 0.714624794743913, 1.04125421434283, -0.241904983509415)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",35,5,6,36,9,"c(0.976984202996442, -0.341783570166411, 0.14634652454137, -1.01192718636299, 0.403977806178408, 0.456167099233629, 1.61938873633651, 0.68074155635678, 0.0754720496262766, -2.05015558353631, -0.263886986696609, -1.16562570684987, 0.423230135856604, 0.462070991084683, -0.830423805566446, 2.14481318526261, -0.36076986658962, -0.832799102485972, -0.531820479219072)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",65,1,6,36,9,"c(-0.458780438754299, -0.797491857625275, -1.29102263066555, 0.406959391460131, 0.457260453766958, -0.271068145050449, -0.0370977546712577, -1.14717861191299, 0.594901201429385, -0.138105506191746, -0.134408749713003, 1.32409577084047, 2.39590686149358, 0.479626729084931, 0.574234312253737, 0.992377098891311, -1.84428151802554, -0.926497715377402, -0.179428891232985)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",65,2,6,36,9,"c(0.191248641310216, -0.316677645678376, -0.771774697750983, 0.50640709095301, -0.195907118522294, 0.0709391029882508, 0.518470937962524, 0.713518504700281, 0.977431193279264, 1.32675823217714, 0.801677562023806, -0.998975950755657, 0.776079860656427, -0.472013503097904, 1.03365801277302, 0.641432088047107, -2.35994939666035, -0.52237297181578, -1.91994994258964)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",65,3,6,36,9,"c(0.604274164902151, -0.608625430035443, -0.819159949096818, -0.0262875042381402, -0.760731119383753, -0.765068043113283, 1.00994042524729, 0.480734776222511, -0.470736042856145, 0.651598275155306, 0.73905094027936, 0.388741598472863, 2.56467287741581, 0.0502136905234223, -0.304696262939153, 1.06788305997832, -1.09026993438891, -1.63497626223752, -1.07655925990785)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",65,4,6,36,9,"c(-1.17166719004312, 0.434576024911008, 0.449005789560591, -0.100148635782099, -1.13181188045896, -0.796283438447817, -0.288012005445035, -0.61835018809956, -1.37321467574562, 1.48517679705333, 0.37323809182328, -0.763134762658334, 1.15318958196055, -0.311070531580519, 1.18052841233029, -0.20913125375189, 2.34009820082993, 0.16336786883599, -0.816356205292002)"
"Scrambled","sub_02","ses_01",1,1,"S7flowersD.avi",99,118,220,"ANOVA_M_S",65,5,6,36,9,"c(-1.26108149265126, -0.129062323655173, -2.25247751329953, -0.0969879863124895, 1.06093787257816, -0.0806488665958033, 0.947946314267353, 1.19615793884712, 1.8782135543572, -0.939918332455076, -0.119037606500768, 0.479216618415248, -0.209541293566697, 0.323834125991413, -0.711292328880507, -0.727050375079818, 0.361836698517545, 1.09873901651623, -0.81978402049317)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",35,1,6,36,9,"c(-0.663653883272207, 1.30386974110164, 0.995943822807117, 0.250192233724703, 1.96627055217003, -0.510906434143203, 1.50407085701175, -0.891119005643068, 0.463535646321018, -0.121124153566824, 0.2411108042329, -1.13988227639255, 0.672647475481298, 1.10624804901256, -0.476572492144018, 0.0513991376372441, 0.509507091387215, -0.658944917032852, -0.686876221629562, -2.45869948997414, -0.504474998104224, 0.546348849786939, 0.399105831938054, -0.0630731074461714, 0.774809211523876, -0.992080279603587, 
-1.61765204518387)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",35,2,6,36,9,"c(-1.32590199626648, 0.994490429787521, 1.38941144369054, 0.0618051056825522, 1.3459713751637, -2.04919175849445, 0.17526637288781, -0.60594666789516, 0.576060095473954, 0.246651687118367, -0.750212086529074, 0.376961056266936, -0.634147525905612, -0.236438999241132, 0.112702551706828, -0.786108086102828, 1.39835596211468, 0.774891411067934, -0.949282441063264, -2.22255108461944, -0.136348614195577, 1.55329526622553, 0.997649568421363, 0.563422266064241, -0.201937074766697, 0.0645613840224827, -0.733429640614668
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",35,3,6,36,9,"c(-0.523789972187621, 0.0569036086349391, 1.47968561948177, 0.503769796888787, 0.233162489132905, 1.07949490792808, -1.51367882856667, 0.497217968603165, -0.0789376311536168, -1.44723446998162, 0.165785754984132, -0.712470027143745, -0.644461209561007, 1.47750377666486, 1.45436868300374, -0.450468293847632, 1.71250861751227, 0.673493648660838, -1.92488165150811, 0.188807451617232, -1.0504309696538, 0.3605409507192, -0.813912068487824, 0.150244062310451, 0.780212851697791, -1.51504169284788, -0.13839337290067
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",35,5,6,36,9,"c(0.825509129943416, 0.665365060573098, 1.89434163452584, -0.560866798927594, -0.0395077450992714, -1.32399993564298, 1.99472486681994, -0.234575082735248, -0.967416948070093, -0.633102339888595, -0.0315485391839916, -0.209249771797949, 0.44340200661724, -0.0976205108491632, -0.595275918645642, -0.704092119111881, 0.0195773982663436, -0.153912786877605, 0.175030444634292, 1.31158454552709, 0.518166350706671, -1.19803354147834, -1.65044543040394, -0.303509821086966, -1.09824523031335, 2.26856566456161, 
-0.314864582062901)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",65,1,6,36,9,"c(-0.631953223674055, -0.350489162804296, 0.258531210786361, -1.79858710103426, -1.39547399409405, -0.240190030987432, 0.190711087123644, -0.583602608592582, 0.328164846241484, 0.0199324858996047, 0.454970156131607, 0.477921983109876, 0.00414744437852817, -0.68383410854367, 0.544659256347946, 0.246512104593352, 0.969787517939182, 1.51227590916211, -1.23962647412209, 0.326976568219041, 1.49370749395784, -1.0061215289556, -0.513763518610491, -1.41097509137084, 1.16314133951616, 2.50758984191426, -0.644412402531557
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",65,2,6,36,9,"c(-1.00012781416225, 0.100782780796786, -0.604244509346413, -1.56786885648974, 0.625428767354917, -0.56000798106144, 1.48494518978523, 0.0397183558400159, 0.48021894793593, -0.77102779205288, -0.93423216405783, 0.610024152423776, -1.25994542654479, -0.771686547786274, -0.0409834537108774, -1.86946614676833, -0.379985505928576, 0.270476005204188, 2.06763642660804, 0.851140048398665, 1.36864125995328, 0.132610679129897, -1.21788173587635, 0.0863894192246672, 0.855041866232533, 1.29100126198728, 0.713402772910544
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",65,3,6,36,9,"c(1.57114183867915, 0.996214541958035, -0.319974978404698, -1.31291431898451, -0.577549013195409, 0.755936156504953, -1.91407039555772, 0.836314353181491, -1.7884614917035, 0.137736841705661, -0.4717302702744, -0.0589867113270054, 0.0521620118616369, -1.23732391928277, -0.234087413214218, 1.59309540532938, 0.712455449181709, -1.04136285814958, -0.802608652784669, 0.810389927120555, 1.19135602476314, -0.665328283932597, 0.342979086047806, 0.316703484301925, -0.8496345283627, 1.34215552080897, 0.615392193729414
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",65,4,6,36,9,"c(-1.01736786189837, 1.16452531226902, -0.416078156274839, 0.435158841592326, 0.434796523437275, 1.108975446908, -1.48253875117636, -0.936581129932064, -1.53827457742178, 0.44825350825565, -0.825227952970206, 0.0129213441043459, -0.191762221826368, -0.424501417163616, -0.317709195130372, 1.87930820321395, 0.683814549952915, -0.95923291547875, -1.18457500627284, 1.97142383720974, 0.947442979446464, -0.870297229324296, 1.03923233205833, 0.315318262004221, 0.511032052693953, -1.28021492503077, 0.492158146754458
)"
"Scrambled","sub_02","ses_01",1,1,"S8frameD.avi",141,168,220,"ANOVA_M_S",65,5,6,36,9,"c(-0.76497039467045, 1.3817560571252, 0.59819467861585, 0.0899941857874423, -0.0389741717847457, -0.51862478677249, 0.517349603318905, 0.134903999891479, -0.035558491499674, 0.601556425001141, 0.200833071053523, 1.40486337231507, -0.89536984106115, 0.424850804638191, 0.250019187241064, 1.41465533588831, 1.6604287563228, -1.97197054131703, 1.05090495057033, -0.0489517832029306, -0.848177278649925, -2.06146428553867, 0.0452898646428038, -0.274974513512977, -1.11038101348556, 0.492505120428235, -1.69868831134477
)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",35,1,6,36,9,"c(-1.23603726257593, 1.08841641166051, -0.551460619648563, 2.35317673690838, 0.536835338423275, 0.654415485000525, -0.637273999822842, -1.21539704235729, -1.19036900219245, 0.249853639772051, 0.225503561202679, 0.764571876385777, -0.930789471318479, 1.67657661756246, 0.512314633629573, -0.540077629316424, 1.45849257674576, 0.36624747976008, -1.52650645019382, 0.915874428398627, -1.16926536518705, -0.273543312961679, -0.629626613218495, 0.483138054081641, -0.744068347853089, 0.0249495980955685, -0.665951320980673
)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",35,2,6,36,9,"c(-0.830931813402302, -0.0428541883048854, -0.120696345621748, 1.18953874625057, 0.650397665482959, -2.17224707380688, -1.31247993121926, -1.80544439073173, -1.48255599646424, 0.142085941266097, 1.62549435418833, 0.271509948334247, 1.38801769820859, 0.148103753950774, 0.977465701151672, 1.1754405168397, 0.113184780332714, -0.422822197460725, -0.549168628462052, 1.56443105784423, -0.295088135563423, -0.450249890342527, -0.930977321208335, 0.289860257331331, 0.14429593398456, 0.543770750790073, 0.191918806632201
)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",35,3,6,36,9,"c(0.220816610407869, 0.536541039880658, -0.244718139223262, 0.179057993985107, -0.917597510224167, 1.55782857012662, -0.105137739789394, 0.354612503168719, 0.120623406399618, 1.49230506094392, -0.0709015161809783, -1.34788504799276, 0.903375060248086, 0.59443278812653, -1.31840767146973, -0.904630718922557, -0.651043388108419, -0.608493853434077, 0.900200717181039, 1.16338176634865, -1.65962554354064, -1.43448326087394, -0.357415320648978, 2.31771961886198, -0.201316333448145, -0.942083965840939, 
0.422844874019135)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",35,4,6,36,9,"c(-0.0187275991826519, 0.981659626236582, -0.663016092356478, -0.200156883096309, -0.073466122409762, 1.37805589339043, -0.906994914080596, 0.718048852109871, -0.0173605400138291, -0.213713406946316, -0.664788531073437, 0.230775615690957, -0.277340447105502, 1.60462796300216, 1.61998500380622, -0.199121498103234, -1.63149064642136, -1.89487503976145, -0.500592265180113, 1.46100251556447, -0.2973654948275, -0.655234910900047, -0.565216082756361, 1.225461204089, 0.729918926844039, -1.86234113741125, 
0.692266010892485)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",65,1,6,36,9,"c(-0.852451005854647, 0.701747466776068, -0.0833578734147328, -0.477347867990796, -0.980670867384755, 1.68723287442608, -0.432172017902015, 2.27317264945734, 0.816012623803773, -2.1041347074078, 1.79933285201696, -0.621072083084486, -0.000857145696913279, 0.161384136106481, 0.115540675148882, -0.51894260601652, -0.504746462638177, -0.382808359632228, 1.06259141888841, 0.0953272921987685, -1.26643422072768, -0.625435050082181, -0.637403341671804, -1.02516731217688, 0.273556961634067, 0.512953828960171, 
1.01414814226464)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",65,2,6,36,9,"c(-1.56299811912425, 1.08932520985491, 0.442585327054995, 0.278339784830713, -0.491774073237923, 0.549674494330448, -1.44968258698636, 2.12869238782014, 0.804625933124584, -0.261908297379004, 0.497454927642105, -0.584920290916691, -0.257067394357795, -1.15115603713257, 0.713116793289156, 0.0669096517978694, -0.670797776737544, 0.747049050588173, -0.908177605138217, 0.701515800453404, -0.915399220473469, -0.631359575060658, -2.15072696719428, -0.116869967926318, 0.660654168296978, 1.14868681512098, 
1.32420756746053)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",65,3,6,36,9,"c(-0.719663332764985, -0.0309070004886859, 1.49442551086448, 2.14858285520632, 0.0984287222540182, -0.307593350261628, -1.20060688499853, 0.0648088168303178, -0.026587615365287, 1.34672318568294, 1.01359309982, 0.740352698565151, -1.22849485924233, -0.949981954646383, 0.348112834234673, 0.663310057812772, -0.272155059178145, 0.864185945879668, -0.544233207948613, -0.750344699817988, -1.74243012115597, 0.170771420272451, -1.78460610940457, -0.186006456869025, -0.766262166837375, 0.0871293864727602, 
1.46944828508397)"
"Motion","sub_02","ses_01",1,2,"M8frameD.avi",55,82,220,"ANOVA_M_S",65,4,6,36,9,"c(-0.0985012592792183, 0.503799490418444, 2.81259301434828, -0.131853762387215, 0.906072124175762, -0.315861823568041, -0.46152700800968, -1.67082606293698, 0.554541388032482, -0.184441002629434, 0.950939690660872, 1.79790943879379, -0.143538061130867, -1.12865667515547, 1.29076136366005, 0.351256813250591, -0.861592906380971, 0.458847868533554, -0.0229133942207029, -0.980360793577525, -1.52489588744707, 0.369615345221127, -0.372737683720926, -0.55662845495876, -0.507165692463525, 0.0754286240705084, 
-1.11026469329911)"
